gene	p.value	FDR	summary.logFC	logFC.pre.ciliated	logFC.ciliated	logFC.secretory.mid	logFC.secretory.early	logFC.luminal.late	logFC.transcriptionally.active	logFC.luminal.early	logFC.MUC5B.	logFC.KRT5.	logFC.remodeling	logFC.cycling	logFC.hormone.responsive.early	logFC.hormone.responsive.late
CORO7	0.999999995540627	1	-0.0272264269692477	NA	-0.0659049325266056	-0.0272264269692477	-0.0171279219296354	-0.00230520579715121	-0.0388944548592991	0.0193989175028495	0	NA	-0.0233215442538635	-0.015830139542794	0.0312143366327276	-0.0169729108679254
IL33	0.999999995588184	1	-0.133474245556553	NA	-0.000839782079475509	-2.6421116261778e-06	-0.00387791600858022	-0.133474245556553	-0.00376297256095562	-0.0285574175663393	0	NA	0.000279628005114743	-0.233058846012618	-0.223980851443951	-0.0166681369531986
SIRT7	0.999999995600677	1	-0.0661145057911107	NA	-0.0544558890073438	-0.0661145057911107	-0.0275511731303449	-0.00430173518380063	-0.116662421982982	-0.179637607179431	0.255279585729432	NA	-0.07544158313343	0.214625638868256	-0.0142555342727139	0.0694642107640432
FASTKD5	0.999999995624339	1	-0.0262162238767892	NA	-0.0591215562758623	-0.0262162238767892	-0.0292379669904014	0.00790568547583829	0.00821861035654803	-0.0137662910111136	0	NA	-0.00940951296933988	0	-0.0271934650669403	-0.129247479365457
SOCS6	0.999999995625054	1	-0.101498453191428	NA	-0.0168144842001156	-0.0255288180476693	-0.101498453191428	-0.0651936885499315	0.0164618174098829	0.00341063266703078	-0.438793111641438	NA	-0.000556995632541302	-0.0507418340879578	0.00131613574600707	-0.0606963734541138
RTN3	0.999999995671569	1	-0.065191275910403	NA	0.108839771561974	-0.0514151397513392	-0.065191275910403	0.13772562756577	0.245879274515395	0.20120794294553	0	NA	0.306596246963003	0.0494588680116538	-0.260335585186295	-0.198997647031034
NLGN4X	0.999999995694893	1	-0.191244445737881	NA	0.00263734687538016	-0.0104302825931671	-0.000383988363378472	-0.191244445737881	0.00261634828271443	-0.0954374178094398	-0.252259029964894	NA	-0.0437915925910738	-0.30353235073227	-0.15349172250783	-0.0335229159006534
ATF7IP2	0.999999995713981	1	-0.0421979521127515	NA	-0.0621726682983288	-0.0421979521127515	-0.00154976495524813	0.00976755018141533	-0.0381039063255669	0.0465718342975573	0	NA	-0.0374997663699646	-0.0507418340879578	0.0322474083691523	-0.0512693625674206
PIK3CB	0.99999999576679	1	-0.0412883253349099	NA	-0.0400321480629949	-0.0412883253349099	-0.0223063177559433	0.00363764832856515	-0.0225709960943701	0.0210400177416642	-0.269074782124114	NA	0.012982811739168	-0.0638510559751822	0.00529351022569742	-0.0215827472175313
CD82	0.999999995786467	1	-0.197507449326307	NA	-0.0123967005173319	0.0157817258524439	0.00358442437053085	-0.197507449326307	0.0110800738421923	-0.0543074382102676	-0.716858213594014	NA	0.0291371391687429	-0.100328002943267	-0.0599955929361702	-0.0314643446912053
RBMS3	0.999999995868619	1	-0.020383289255541	NA	-0.00160023623794566	-0.020383289255541	-0.000629149550823151	-0.0376108240605768	-0.0276695677528417	-0.0170068526333258	0	NA	-0.0615193278365328	-0.1209982869182	-0.0683453274302935	0
EGR2	0.999999995868701	1	-0.104625425976695	NA	0.0290127490870889	-0.0662650140505316	-0.104625425976695	-0.024472865969491	0.0417187261127044	0.0440398319509486	0	NA	0.0417021073757188	-0.149841122559697	-0.0321882646777832	-0.0982611080528361
SACM1L	0.999999995897316	1	-0.0434706872018831	NA	0.000973393601316174	-0.0434706872018831	-0.0188165101656235	-0.0207843207442115	0.00617007338779018	0.0579835044766467	0	NA	0.0296556009841627	-0.162208210877652	-0.0296534161983312	-0.0484581727997942
DYM	0.999999995905397	1	-0.0648442092097558	NA	-0.0135051515655559	-0.0217383717389729	-0.0648442092097558	-0.0352249659029742	-0.0390008507915201	-0.0320124290658831	0	NA	-0.113548272719832	-0.116984102341477	-0.0272736336258199	-0.112044401461652
CBWD5	0.999999995927841	1	-0.0337193154705282	NA	-0.0431752201579358	-0.0337193154705282	-0.0303092713506623	-0.0406256222771087	-0.0594952171038511	-0.00254889793603107	0	NA	0.00103803308711367	-0.0499959356087335	-0.0348835114642464	-0.0147838020421416
COL1A1	0.999999995956394	1	-0.321634450711244	NA	0.0108158851237042	-0.0113150130859725	-0.0677475872670392	-0.301667126689541	-0.321634450711244	0.00697507026077987	-1.17519988779236	NA	-0.249590145967546	0.0953721347066397	-0.19711763616901	-0.12375291473499
UBQLN2	0.999999995966395	1	-0.0302314840742162	NA	-0.0333978122483043	-0.0302314840742162	-0.0262872751730577	-0.023067466551834	-0.0149146010610428	0.0316522062533883	0	NA	-0.037276277409098	-0.156445915404619	0.0349998251585849	-0.0149864176458568
SPIN1	0.99999999597601	1	-0.0613936542483816	NA	-0.0450980705426174	-0.0613936542483816	-0.0979510546844698	-0.112659025557259	0.0140944586145099	0.0457583515352546	0	NA	-0.019898512857134	0.060301371879888	-0.0520382137645632	-0.0867037112005742
NOP53	0.999999996032929	1	-0.245875002485314	NA	0.119141780697744	0.0887790695018207	-0.0774519184238777	-0.245875002485314	0.262009943866862	0.122175787847154	-0.744883270360124	NA	0.0936596827733629	-0.10224509328366	-0.348383266915587	-0.217112619482402
CCDC171	0.999999996048718	1	-0.0240721453190069	NA	-0.0455530521367297	-0.0240721453190069	0.0433894386670294	0.0105094377008383	-0.0439566106286712	-0.0131633246054271	0.255279585729432	NA	-0.0090317351658511	-0.0115927501770148	0.0377474905945406	0.125430922408079
TNNC1	0.999999996111292	1	-0.139656749775652	NA	-0.0322853848657588	0.000208085184998841	-0.0187113851960053	-0.139656749775652	0.00449010437278262	-0.167161704983322	0	NA	-0.00678401694584616	-0.53594706564269	-0.126428237924009	-0.0595833443716011
THUMPD3	0.999999996122081	1	-0.055183741218166	NA	0.00104421764614578	-0.0131595874675873	-0.055183741218166	-0.00434601205636968	0.0290838906402537	0.0653754687838955	0	NA	-0.0394481477586875	-0.0614577920682953	0.00395602048235321	-0.10138937182023
PTPN4	0.999999996165953	1	-0.104151008695556	NA	-0.104151008695556	-0.023139490863134	-0.0207683676545123	-0.0448107389721753	-0.0441136279161486	-0.0943698800170174	-0.252259029964894	NA	-0.0607431301747619	-0.186891182626689	-0.144316382645921	-0.0680446603876105
TEX10	0.999999996217954	1	-0.0307932873493641	NA	-0.00585034286730397	-0.0307932873493641	-0.0162533765328603	-0.0250973994470456	-0.050898836534641	-0.0349941149578062	0	NA	-0.00856310688261624	-0.0767551796632614	-0.168507695855879	-0.0193699275328218
RIPK1	0.999999996248544	1	-0.0351075896072663	NA	-0.0162905239061468	-0.0351075896072663	-0.0434281233879449	-0.0620943008756705	-0.0470774763479366	0.0262717362832004	0	NA	-0.0374063895178943	-0.100517567768331	-0.0253083839009223	-0.119597863422584
MSL1	0.999999996256006	1	-0.0692790683672125	NA	-0.0418205271814615	-0.0692790683672125	-0.0137409293563734	0.0199720829281819	-0.0243686335453647	0.0253501470185043	0	NA	-0.0755158894591487	0.0980959090632241	0.0311720052530187	0.0247437568583902
NFRKB	0.999999996270962	1	-0.0246146976844658	NA	-0.0419252216133159	-0.0246146976844658	-0.0238323000417307	-0.029862919577135	-0.0388319525011851	0.0154331760272858	0	NA	-0.0388498195951189	-0.0658260751515276	-0.00621660643796807	-0.0351221598578068
CEBPB	0.999999996286281	1	-0.621176284161692	NA	0.00449335027567684	-0.0559359583417781	-0.157364408673226	-0.621176284161692	0.251569592386509	-0.0513708696091863	0.265697532500555	NA	0.40165856021682	-0.320123482607094	-0.70346023280471	-0.205569934684996
SRGAP2	0.999999996323587	1	-0.0339532788156203	NA	-0.0615687742331923	-0.0339532788156203	-0.0107339859797802	0.00298899624978961	-0.0318658328780646	0.0238334618089442	0	NA	-0.0536528825111884	0	0.0210328859040193	-0.0114728283854267
SAMD8	0.999999996338054	1	-0.0351564907261604	NA	-0.0258811698299848	-0.0351564907261604	-0.0497826593880964	-0.0878960281677695	-0.0113252101863914	-0.0496585973967529	0	NA	-0.00717833754862118	-0.0418434851180976	0.019731219981178	-0.0124021409440056
C3orf52	0.999999996362768	1	-0.0506946399384597	NA	-0.0440361059996081	-0.0506946399384597	-0.0545614391740953	0.0822146974094825	-0.0741675554795517	-0.017559949367389	0	NA	-0.0354570342138928	0.0520117022679073	0.0454942640146946	-0.032502247229504
CSRNP2	0.999999996419593	1	-0.172865304612559	NA	-0.0212594735111518	-0.0196088917206834	-0.172865304612559	-0.0368274819255609	-0.0105343652499415	0.00806391406817849	0	NA	-0.0085794453071404	0	-0.00816639537625513	-0.0701927344053251
MPPE1	0.999999996421746	1	-0.0731932225250859	NA	-0.00676109249143243	0.00348910153054059	-0.0731932225250859	-0.0346968231047041	0.0481519516163651	0.056352932123102	-0.269074782124114	NA	0.0767545712047149	-0.183575946657747	-0.0541109734604652	-0.0496387155708399
LSG1	0.999999996423754	1	-0.0358903647352729	NA	-0.0378238348501183	-0.0358903647352729	-0.0628620395167022	-0.0204796552741365	-0.0561305867548544	0.0378922259974386	0	NA	-0.0842574655503121	-0.015830139542794	-0.0292774309561339	-0.0756432194880895
CHMP2B	0.999999996441886	1	-0.0771534883158684	NA	-0.113573797497497	-0.0771534883158684	0.0203494247612454	-0.171379217400915	0.00942823904939672	-0.44425378685037	0.265697532500555	NA	0.0218122938312183	0.156252319777883	0.0969892940376449	0.121362859954748
MTF1	0.999999996446797	1	-0.0785018022534806	NA	0.0248905664673792	-0.0785018022534806	0.0993477361668086	0.085281408515452	0.0281122029741891	0.0679358308117595	0	NA	0.0625112011011388	0.18843726788595	0.149613306045488	0.0534244854184159
TMEM237	0.999999996512228	1	-0.0663169625172702	NA	-0.0663169625172702	-0.00367682278003042	-0.0197307421371894	-0.0714741017958366	0.0140648165564857	-0.0123178141788967	0	NA	0.0195625447520136	-0.102443705927492	-0.0219878636956356	-0.0568301283433986
CXCL17	0.999999996512627	1	-0.21673500046003	NA	0.00588335312714319	0.00366402041170684	-0.00967444509878266	-0.21673500046003	0.00468326676076116	-0.0662825449204086	0	NA	-0.0161551240881185	-0.185205147502779	-0.117003984448588	-0.0659490763204792
USF3	0.999999996526704	1	-0.0477177161922594	NA	-0.0944041242855817	-0.0477177161922594	-0.0312282768895108	-0.0379018389245285	-0.00334503927756882	-0.061991964842502	0	NA	-0.0304619714091455	-0.116213810732976	-0.0489451531690117	-0.0886531692633553
MYB	0.999999996555763	1	-0.0918081553981261	NA	-0.0918081553981261	0.00199169456032542	-0.00409244230393255	-0.0147792763606282	-0.000480142799754014	0.000969884894709107	0	NA	-0.00147810532932005	0	-0.112329150669691	0
NR3C1	0.999999996561778	1	-0.0290508222060438	NA	0.00532953888358023	-0.0290508222060438	-0.00641395106907284	-0.0482148541796646	-0.009565445388887	0.00392067493956737	-0.586866941615381	NA	-0.0636898380715103	-0.0260133455753036	-0.0137139867382874	-0.065604229806398
CEP250	0.999999996572614	1	-0.072796155488765	NA	-0.072796155488765	-0.0255617823590857	-0.0138820128771166	-0.00274140719947841	-0.0286895451294075	-0.0729711915082019	0	NA	-0.0159996229980343	-0.0497757336803735	-0.144360666603598	-0.00778666957098687
PLOD2	0.999999996588202	1	-0.080706560903215	NA	-0.0627397083616831	-0.0610910709529252	-0.080706560903215	0.0386757567169374	-0.0396804068599227	0.13409027243956	-0.269074782124114	NA	-0.0467134565072741	-0.11774987150622	-0.116683359534636	-0.0571147507170789
RSPH10B	0.999999996616935	1	-0.054983923328055	NA	-0.054983923328055	-0.000214864758219683	0	-4.83352771547831e-05	0	0	0	NA	0	0	0	0
NUDT7	0.999999996617999	1	-0.0970646873504613	NA	-0.0970646873504613	0.0152771238076353	0.0062038142961429	-0.00523689248312251	0.0274182157695744	0.00936677811503234	0	NA	0.0277842487401899	0.00148707035505046	0.0511598467769674	0.00334792228445069
CIC	0.99999999662055	1	-0.0382640615902063	NA	-0.0290754439488439	-0.0382640615902063	0.0891413180689173	0.0563235915339517	-0.0173020219287179	-0.024628037856468	0.262676976736016	NA	0.026095607394467	0.0869864381349468	0.0844004327362675	0.0426475936971693
NOM1	0.99999999662532	1	-0.0271912962307461	NA	-0.0549542436100523	-0.0271912962307461	-0.021841197537368	-0.00509326537898517	-0.0334409071931126	-0.0506013015815314	0	NA	-0.00948824927066715	-0.0568111673358311	-0.0231386969755719	-0.0590538857869571
WDR86	0.999999996661485	1	-0.0863419916633706	NA	-0.0863419916633706	-0.0035005789426015	-0.0166978587872742	-0.00363915582056366	-0.0197608988262768	-0.0347466917039519	0	NA	-0.0211722505288189	0	-0.0868519001417606	-0.00685099185566841
ZNF593	0.999999996683265	1	-0.158943622685965	NA	0.105655672261454	0.0794104054416045	-0.158943622685965	-0.169856261366051	0.295030405538989	-0.104451853872709	-0.269074782124114	NA	0.20832811881377	0.00677727569133452	0.0595617977127317	-0.184999184821205
SLC47A2	0.999999996691581	1	-0.0555160027163786	NA	-0.0555160027163786	0.000711022644819047	0.00460277206307896	0.0115773435891249	0.00344790126653646	0.00931221318717969	0	NA	0.00454238625437628	0	0.00346136775954936	0
