genes	logFC	logCPM	F	PValue	FDR
CRIP3	2.66848071544155	0.134704046940064	139.725976956138	2.45260456573672e-15	6.34870897425635e-13
INHA	2.89476489682299	2.00401036108921	181.248434641905	2.4732249807066e-15	6.34870897425635e-13
TREM1	2.69265452133626	3.72958054405678	159.774982206536	2.50845591955907e-15	6.34870897425635e-13
EGLN3	2.44214347408749	7.94853768826477	177.924690331017	2.80242384232654e-15	6.89472349223949e-13
ADSS1	2.06284304953983	3.754409530914	178.073438256215	2.80801455218555e-15	6.89472349223949e-13
CDHR2	2.27011430846095	-0.31882954094249	143.022492058537	3.01441519916116e-15	7.26567589898414e-13
TMEM61	2.2912140199728	1.74256004064061	167.062472787588	3.04742348203699e-15	7.26567589898414e-13
OBSCN-AS1	2.36124508872472	0.924141458798299	178.770280321623	3.14067762842464e-15	7.29660769234933e-13
ULK1	1.12612356595741	5.65275086007599	176.514813490765	3.14910428640692e-15	7.29660769234933e-13
ANGPTL4	3.30821623441248	5.22198383346598	176.770610072513	3.1968842040727e-15	7.3044363946111e-13
MXI1	1.55335673027941	4.73301537721597	176.114321571193	3.25863417352739e-15	7.3435329847533e-13
MYO15A	2.45021368963052	0.895823325263182	167.699031649809	3.64723846085562e-15	8.10820539453186e-13
SULT1A1	1.56558451547582	5.60707407760305	174.437136597947	3.74799747771385e-15	8.22110753411608e-13
LINC00514	2.19933257161816	2.06655118501738	174.70567722678	4.07217751155915e-15	8.81465687403416e-13
RP11-345J4.4	1.9315722522792	2.49042318414223	173.34905276941	4.31079120641054e-15	9.20997742034543e-13
