genes	logFC	logCPM	F	PValue	FDR	sig
OGDHL	1.36433196554183	5.21478598638254	19.0705518187068	3.22090741393765e-05	0.00426660994139647	Not Sig
RIOK3	-0.962619415427326	5.69237463005009	19.0642733042055	3.22968524064878e-05	0.00426660994139647	Not Sig
ZFP36	-1.77743479082229	6.07288114904387	18.9827220728199	3.34658855287556e-05	0.00438780535225894	Not Sig
DGKE	-1.17972076617379	2.67686381594776	18.9541581083342	3.38949954327735e-05	0.00441090246534854	Not Sig
PAQR5	-1.54899422457796	2.00839553909385	18.7431893510095	3.71982075385642e-05	0.00476495025696637	Not Sig
BUB3	-0.732269227264553	6.12966868127339	18.7370956830716	3.72555579646852e-05	0.00476495025696637	Not Sig
LMO3	1.97208345691757	2.98569131242626	18.7202270831507	3.76134189238081e-05	0.00476495025696637	Not Sig
PRKX	-1.12809822993926	6.55789409755212	18.7094603461016	3.7708632610469e-05	0.00476495025696637	Not Sig
SLC30A1	-1.48690272886689	5.17984625332709	18.6838415616326	3.81343744373984e-05	0.00478408072977952	Not Sig
KLF9	-1.57967999487813	0.947730209457501	18.6782909647435	3.84197418389539e-05	0.00478545327276913	Not Sig
DHFR	1.02052240668988	5.95381674321355	18.5445555681455	4.05325152038526e-05	0.00501280851152328	Not Sig
RXRG	2.71151337780565	0.690840741523996	18.4399705882883	4.20827570878209e-05	0.0051270667236838	Up
NCAM1	1.16265880336083	5.12879328653407	18.4537553102748	4.21798802240981e-05	0.0051270667236838	Not Sig
CEP70	-0.976278089728309	4.5802956139104	18.4452069260086	4.23384337774095e-05	0.0051270667236838	Not Sig
SPTSSA	-0.874904799003126	4.57833727843534	18.3604534027669	4.39434660163818e-05	0.00528473214064597	Not Sig
HOMER2	-1.01028859691488	6.55367023705877	18.3429857238957	4.42804803475738e-05	0.0052887877828835	Not Sig
MAFF	-1.89394039465689	5.66083392037622	18.3143635065463	4.48414855392897e-05	0.0053152894968596	Not Sig
LYRM9	0.912142059729359	3.59937628560686	18.2862406496245	4.54034469862175e-05	0.0053152894968596	Not Sig
CNGB1	1.83039631818165	-0.58868456533184	18.2742022637339	4.54167986599427e-05	0.0053152894968596	Not Sig
HAL	-1.79871930895006	1.75938537415428	18.2617492163796	4.59875809356848e-05	0.00534620957570981	Not Sig
LINC01948	1.54072416727118	2.58772994463077	18.1688133718444	4.78216429965693e-05	0.00552260801704752	Not Sig
ARFGAP3	-0.835846094272466	5.91276530832643	18.0722594518	4.98814481950186e-05	0.00572258351068905	Not Sig
RDH10	-1.45411632660443	5.02483974360195	18.0339630460957	5.07315800418174e-05	0.0057820738089491	Not Sig
DMAP1	0.722582939631753	5.30412270053549	17.9172781353729	5.34100001572152e-05	0.00604781547234753	Not Sig
CAPN6	-2.58977917303619	1.90990805559338	17.6010743084019	5.41817359521408e-05	0.00609562007440923	Down
PRIM2	1.09707104635529	4.04683112197875	17.7672580203281	5.70734980241337e-05	0.00637979268297976	Not Sig
P4HA2	-1.41002477706597	5.8222359715197	17.7304416983218	5.80068949972858e-05	0.00640777569416706	Not Sig
PDZD2	-2.8145622927914	0.843759516793946	17.7190526777764	5.86996578395799e-05	0.00640777569416706	Down
TMEM120B	-1.31843971399067	5.59815383747878	17.7005632531313	5.87782622270079e-05	0.00640777569416706	Not Sig
USP53	-1.39452747331876	4.87801125134544	17.7000011197501	5.87936753679739e-05	0.00640777569416706	Not Sig
NUFIP2	-0.766697764896376	6.21925077137522	17.6403389380007	6.03660725317011e-05	0.0065293986171794	Not Sig
MT1E	2.16961296313213	3.65641214920196	17.5971640122212	6.06584800999577e-05	0.0065293986171794	Up
PPP3CB-AS1	1.09286217712917	1.73507532137316	17.5880998048384	6.18220777617678e-05	0.00658407894380677	Not Sig
NEU4	2.10579395657929	0.08923433886448	17.4383746396834	6.19216049308585e-05	0.00658407894380677	Up
SMIM24	-1.96007942452822	2.51860214524922	17.4302894784945	6.62934673343769e-05	0.00696982859001084	Not Sig
ACSS1	1.00052052291449	5.02849964826616	17.4174691847506	6.66362087006821e-05	0.00696982859001084	Not Sig
HIF1A	-1.3401585698911	7.09194911560313	17.4136476553326	6.67485591542499e-05	0.00696982859001084	Not Sig
TMEM165	-0.963923947014497	6.13387291358694	17.3743802551343	6.79226061815897e-05	0.00705020480115811	Not Sig
IGDCC3	1.84494350706447	1.5412216502135	17.3591427783159	6.84714727925748e-05	0.00706512155359124	Not Sig
ZNF362	1.04143369743715	4.54226595905662	17.2855735130669	7.06586180493551e-05	0.00724791165614503	Not Sig
MB21D2	-0.975733912041797	3.3259071534217	17.1689120203375	7.44335590938655e-05	0.00759048189168904	Not Sig
NOTUM	-3.17670168237126	0.0955263088478559	17.1140653509587	7.53352225264241e-05	0.00763424756990755	Down
MMP10	3.42004124705911	7.94563075171835	17.1295457727974	7.57383203116186e-05	0.00763424756990755	Up
INPP1	-0.634103421822132	4.59081626761151	17.115619745964	7.62100991097974e-05	0.0076376534958428	Not Sig
FGD4	-0.79599023967801	3.8881699541988	17.0615000132519	7.8072807748554e-05	0.00776326937260067	Not Sig
TCF19	1.44475271860914	4.29173171792413	17.0534923579208	7.83539058136093e-05	0.00776326937260067	Not Sig
GALT	0.646010546792515	4.71996845143275	16.9538801625562	8.19081391240089e-05	0.00806957135618343	Not Sig
YOD1	-1.56022212077283	3.76838091061393	16.9328511798966	8.26855244943427e-05	0.00807325066018329	Not Sig
CENPP	1.54414449830365	1.71107380071609	16.9199037715437	8.32830747543119e-05	0.00807325066018329	Not Sig
PLXNA2	-0.767187294676166	4.6342940680399	16.9041670849356	8.37469337424702e-05	0.00807325066018329	Not Sig
SESTD1	-0.904691111567042	5.40037061836611	16.9027796299051	8.37973603333625e-05	0.00807325066018329	Not Sig
ARMCX3	-0.780489330591526	5.65108406046577	16.8767581660898	8.47766686893311e-05	0.00812272279453052	Not Sig
